country,day,domestic_flights,international_departures,international_arrivals,total_flights
Austria,2020-03-27,,10.0,7.0,
Austria,2020-03-28,,8.0,7.0,
Austria,2020-03-29,,6.0,4.0,
Austria,2020-03-30,,6.0,3.0,
Austria,2020-03-31,,6.0,4.0,
Austria,2020-04-01,,6.0,6.0,
Austria,2020-04-02,,6.0,3.0,
Austria,2020-04-03,,5.0,4.0,
Austria,2020-04-04,,7.0,4.0,
Austria,2020-04-05,,3.0,1.0,
Austria,2020-04-06,,4.0,2.0,
Austria,2020-04-07,,7.0,5.0,
Austria,2020-04-08,,5.0,3.0,
Austria,2020-04-09,,5.0,3.0,
Austria,2020-04-10,,3.0,1.0,
Austria,2020-04-11,,5.0,3.0,
Austria,2020-04-14,,5.0,3.0,
Austria,2020-04-15,,6.0,3.0,
Austria,2020-04-16,,5.0,3.0,
Austria,2020-04-17,,4.0,2.0,
Austria,2020-04-18,,5.0,3.0,
Austria,2020-04-19,,4.0,2.0,
Austria,2020-04-20,,4.0,1.0,
Austria,2020-04-21,,6.0,3.0,
Austria,2020-04-22,,5.0,3.0,
Austria,2020-04-23,,4.0,3.0,
Austria,2020-04-24,,5.0,2.0,
Austria,2020-04-25,,6.0,3.0,
Austria,2020-04-26,,3.0,2.0,
Austria,2020-04-27,,4.0,1.0,
Austria,2020-04-28,,5.0,3.0,
Austria,2020-04-29,,5.0,4.0,
Austria,2020-04-30,,7.0,4.0,
Azerbaijan,2020-03-10,,4.0,3.0,
Azerbaijan,2020-03-27,,1.0,,
Bahamas,2020-01-01,,1.0,,
Bahamas,2020-01-07,,1.0,19.0,
Bahamas,2020-01-10,,1.0,1.0,
Bahamas,2020-01-11,,1.0,3.0,
Bahamas,2020-01-12,,1.0,,
Bahamas,2020-01-13,,3.0,1.0,
Bahamas,2020-01-14,,2.0,6.0,
Bahamas,2020-01-16,,1.0,5.0,
Bahamas,2020-01-20,,1.0,2.0,
Bahamas,2020-01-22,,1.0,2.0,
Bahamas,2020-01-23,,2.0,,
Bahamas,2020-02-02,,1.0,2.0,
Bahamas,2020-02-05,,3.0,3.0,
Bahamas,2020-02-06,,2.0,3.0,
Bahamas,2020-02-16,,1.0,,
Bahamas,2020-02-17,,2.0,2.0,
Bahamas,2020-02-20,,1.0,4.0,
Bahamas,2020-02-21,,2.0,3.0,
Bahamas,2020-02-22,,1.0,4.0,
Bahamas,2020-03-01,,1.0,3.0,
Bahamas,2020-03-07,,1.0,,
Bahamas,2020-03-10,,1.0,17.0,
Bahamas,2020-03-15,,2.0,1.0,
Bahamas,2020-03-16,,1.0,16.0,
Bahamas,2020-03-17,,1.0,5.0,
Bahamas,2020-03-18,,3.0,1.0,
Bahamas,2020-03-22,,1.0,,
Bahamas,2020-03-23,,1.0,7.0,
Bahamas,2020-04-02,,1.0,2.0,
Bahamas,2020-04-30,,1.0,3.0,
Bahrain,2020-01-01,,16.0,38.0,
Bahrain,2020-01-02,,22.0,33.0,
Bahrain,2020-01-03,,17.0,35.0,
Bahrain,2020-01-04,,18.0,35.0,
Bahrain,2020-01-07,,7.0,28.0,
Bahrain,2020-01-08,,9.0,16.0,
Bahrain,2020-01-09,,14.0,29.0,
Bahrain,2020-01-10,,16.0,31.0,
Bahrain,2020-01-11,,15.0,26.0,
Bahrain,2020-01-13,,13.0,30.0,
Bahrain,2020-01-15,,17.0,33.0,
Bahrain,2020-01-16,,19.0,25.0,
Bahrain,2020-01-17,,17.0,32.0,
Bahrain,2020-01-19,,20.0,28.0,
Bahrain,2020-01-20,,11.0,31.0,
Bahrain,2020-01-21,,17.0,33.0,
Bahrain,2020-01-22,,15.0,29.0,
Bahrain,2020-01-24,,13.0,32.0,
Bahrain,2020-01-26,,11.0,25.0,
Bahrain,2020-01-27,,14.0,29.0,
Bahrain,2020-01-28,,13.0,29.0,
Bahrain,2020-01-29,,18.0,29.0,
Bahrain,2020-01-30,,20.0,30.0,
Bahrain,2020-02-01,,17.0,30.0,
Bahrain,2020-02-04,,20.0,33.0,
Bahrain,2020-02-05,,19.0,30.0,
Bahrain,2020-02-06,,17.0,30.0,
Bahrain,2020-02-07,,17.0,22.0,
Bahrain,2020-02-08,,15.0,31.0,
Bahrain,2020-02-09,,17.0,27.0,
Bahrain,2020-02-11,,15.0,28.0,
Bahrain,2020-02-12,,18.0,31.0,
Bahrain,2020-02-14,,15.0,28.0,
Bahrain,2020-02-15,,12.0,29.0,
Bahrain,2020-02-16,,16.0,28.0,
Bahrain,2020-02-17,,16.0,33.0,
Bahrain,2020-02-18,,19.0,32.0,
Bahrain,2020-02-19,,17.0,29.0,
Bahrain,2020-02-20,,20.0,28.0,
Bahrain,2020-02-23,,18.0,28.0,
Bahrain,2020-02-24,,20.0,35.0,
Bahrain,2020-02-25,,13.0,18.0,
Bahrain,2020-02-26,,16.0,21.0,
Bahrain,2020-02-27,,12.0,17.0,
Bahrain,2020-02-29,,15.0,23.0,
Bahrain,2020-03-02,,9.0,25.0,
Bahrain,2020-03-03,,14.0,22.0,
Bahrain,2020-03-04,,10.0,24.0,
Bahrain,2020-03-05,,11.0,23.0,
Bahrain,2020-03-06,,12.0,22.0,
Bahrain,2020-03-07,,13.0,25.0,
Bahrain,2020-03-08,,11.0,17.0,
Bahrain,2020-03-09,,10.0,18.0,
Bahrain,2020-03-10,,12.0,17.0,
Bahrain,2020-03-11,,11.0,17.0,
Bahrain,2020-03-12,,14.0,17.0,
Bahrain,2020-03-13,,10.0,17.0,
Bahrain,2020-03-14,,8.0,19.0,
Bahrain,2020-03-16,,9.0,17.0,
Bahrain,2020-03-17,,8.0,13.0,
Bahrain,2020-03-18,,8.0,9.0,
Bahrain,2020-03-19,,6.0,7.0,
Bahrain,2020-03-20,,5.0,6.0,
Bahrain,2020-03-21,,3.0,6.0,
Bahrain,2020-03-22,,4.0,4.0,
Bahrain,2020-03-23,,4.0,7.0,
Bahrain,2020-03-24,,2.0,5.0,
Bahrain,2020-03-25,,3.0,3.0,
Bahrain,2020-03-26,,2.0,1.0,
Bahrain,2020-03-27,,1.0,3.0,
Bahrain,2020-03-28,,3.0,3.0,
Bahrain,2020-03-29,,3.0,2.0,
Bahrain,2020-03-30,,2.0,3.0,
Bahrain,2020-03-31,,4.0,4.0,
Bahrain,2020-04-01,,4.0,4.0,
Bahrain,2020-04-02,,5.0,5.0,
Bahrain,2020-04-03,,3.0,4.0,
Bahrain,2020-04-04,,3.0,2.0,
Bahrain,2020-04-05,,3.0,4.0,
Bahrain,2020-04-06,,1.0,4.0,
Bahrain,2020-04-07,,7.0,4.0,
Bahrain,2020-04-08,,6.0,6.0,
Bahrain,2020-04-09,,4.0,4.0,
Bahrain,2020-04-10,,3.0,4.0,
Bahrain,2020-04-11,,4.0,3.0,
Bahrain,2020-04-12,,2.0,3.0,
Bahrain,2020-04-13,,2.0,2.0,
Bahrain,2020-04-14,,3.0,5.0,
Bahrain,2020-04-15,,4.0,5.0,
Bahrain,2020-04-16,,7.0,6.0,
Bahrain,2020-04-17,,3.0,6.0,
Bahrain,2020-04-18,,7.0,6.0,
Bahrain,2020-04-19,,9.0,7.0,
Bahrain,2020-04-20,,6.0,4.0,
Bahrain,2020-04-21,,6.0,4.0,
Bahrain,2020-04-22,,3.0,4.0,
Bahrain,2020-04-23,,5.0,4.0,
Bahrain,2020-04-24,,3.0,5.0,
Bahrain,2020-04-25,,3.0,2.0,
Bahrain,2020-04-26,,3.0,4.0,
Bahrain,2020-04-27,,4.0,3.0,
Bahrain,2020-04-28,,3.0,2.0,
Bahrain,2020-04-29,,3.0,5.0,
Bahrain,2020-04-30,,5.0,3.0,
Bangladesh,2020-01-01,,18.0,17.0,
Bangladesh,2020-01-02,,24.0,22.0,
Bangladesh,2020-01-03,,17.0,22.0,
Bangladesh,2020-01-04,,17.0,17.0,
Bangladesh,2020-01-05,,13.0,31.0,
Bangladesh,2020-01-06,,17.0,34.0,
Bangladesh,2020-01-07,,16.0,34.0,
Bangladesh,2020-01-08,,11.0,30.0,
Bangladesh,2020-01-09,,14.0,28.0,
Bangladesh,2020-01-10,,14.0,33.0,
Bangladesh,2020-01-11,,17.0,24.0,
Bangladesh,2020-01-12,,15.0,24.0,
Bangladesh,2020-01-13,,19.0,16.0,
Bangladesh,2020-01-16,,20.0,33.0,
Bangladesh,2020-01-17,,20.0,36.0,
Bangladesh,2020-01-19,,15.0,20.0,
Bangladesh,2020-01-20,,17.0,29.0,
Bangladesh,2020-01-21,,18.0,29.0,
Bangladesh,2020-01-22,,14.0,25.0,
Bangladesh,2020-01-24,,16.0,12.0,
Bangladesh,2020-01-25,,2.0,1.0,
Bangladesh,2020-02-03,,2.0,17.0,
Bangladesh,2020-02-04,,21.0,19.0,
Bangladesh,2020-02-05,,15.0,22.0,
Bangladesh,2020-02-07,,15.0,26.0,
Bangladesh,2020-02-10,,15.0,26.0,
Bangladesh,2020-02-11,,18.0,31.0,
Bangladesh,2020-02-12,,14.0,29.0,
Bangladesh,2020-02-13,,12.0,18.0,
Bangladesh,2020-02-14,,12.0,26.0,
Bangladesh,2020-02-15,,15.0,16.0,
Bangladesh,2020-02-16,,12.0,13.0,
Bangladesh,2020-02-18,,14.0,29.0,
Bangladesh,2020-02-19,,12.0,23.0,
Bangladesh,2020-02-20,,11.0,23.0,
Bangladesh,2020-02-21,,13.0,26.0,
Bangladesh,2020-02-22,,23.0,29.0,
Bangladesh,2020-02-23,,17.0,16.0,
Bangladesh,2020-02-24,,17.0,23.0,
Bangladesh,2020-02-25,,14.0,17.0,
Bangladesh,2020-02-27,,15.0,34.0,
Bangladesh,2020-02-28,,20.0,34.0,
Bangladesh,2020-02-29,,19.0,32.0,
Bangladesh,2020-03-01,,17.0,17.0,
Bangladesh,2020-03-02,,12.0,16.0,
Bangladesh,2020-03-03,,12.0,16.0,
Bangladesh,2020-03-04,,16.0,21.0,
Bangladesh,2020-03-05,,14.0,22.0,
Bangladesh,2020-03-06,,12.0,25.0,
Bangladesh,2020-03-07,,11.0,18.0,
Bangladesh,2020-03-08,,12.0,20.0,
Bangladesh,2020-03-09,,13.0,19.0,
Bangladesh,2020-03-10,,16.0,21.0,
Bangladesh,2020-03-11,,15.0,21.0,
Bangladesh,2020-03-12,,12.0,19.0,
Bangladesh,2020-03-13,,13.0,26.0,
Bangladesh,2020-03-14,,12.0,15.0,
Bangladesh,2020-03-15,,10.0,17.0,
Bangladesh,2020-03-17,,12.0,22.0,
Bangladesh,2020-03-18,,15.0,11.0,
Bangladesh,2020-03-19,,12.0,19.0,
Bangladesh,2020-03-20,,11.0,16.0,
Bangladesh,2020-03-21,,11.0,12.0,
Bangladesh,2020-03-22,,1.0,7.0,
Bangladesh,2020-03-23,,2.0,3.0,
Bangladesh,2020-03-25,,1.0,2.0,
Bangladesh,2020-03-29,,1.0,1.0,
Bangladesh,2020-04-06,,1.0,1.0,
Bangladesh,2020-04-09,,1.0,1.0,
Bangladesh,2020-04-10,,1.0,,
Bangladesh,2020-04-16,,1.0,1.0,
Barbados,2020-01-01,,12.0,11.0,
Barbados,2020-01-02,,4.0,16.0,
Barbados,2020-01-03,,7.0,7.0,
Barbados,2020-01-04,,8.0,13.0,
Barbados,2020-01-09,,6.0,9.0,
Barbados,2020-01-10,,8.0,4.0,
Barbados,2020-01-17,,3.0,7.0,
Barbados,2020-01-18,,5.0,8.0,
Barbados,2020-01-19,,9.0,5.0,
Barbados,2020-01-20,,6.0,11.0,
Barbados,2020-01-21,,7.0,12.0,
Barbados,2020-01-22,,7.0,11.0,
Barbados,2020-01-24,,13.0,14.0,
Barbados,2020-01-25,,11.0,16.0,
Barbados,2020-01-26,,9.0,12.0,
Barbados,2020-01-27,,8.0,11.0,
Barbados,2020-01-29,,9.0,15.0,
Barbados,2020-01-30,,9.0,19.0,
Barbados,2020-01-31,,10.0,17.0,
Barbados,2020-02-01,,10.0,20.0,
Barbados,2020-02-02,,17.0,12.0,
Barbados,2020-02-03,,13.0,17.0,
Barbados,2020-02-04,,15.0,12.0,
Barbados,2020-02-05,,10.0,9.0,
Barbados,2020-02-06,,7.0,13.0,
Barbados,2020-02-07,,13.0,11.0,
Barbados,2020-02-08,,10.0,16.0,
Barbados,2020-02-09,,16.0,12.0,
Barbados,2020-02-10,,9.0,13.0,
Barbados,2020-02-11,,12.0,10.0,
Barbados,2020-02-12,,8.0,12.0,
Barbados,2020-02-13,,11.0,18.0,
Barbados,2020-02-14,,11.0,16.0,
Barbados,2020-02-15,,9.0,15.0,
Barbados,2020-02-16,,16.0,12.0,
Barbados,2020-02-17,,12.0,16.0,
Barbados,2020-02-18,,10.0,14.0,
Barbados,2020-02-19,,15.0,14.0,
Barbados,2020-02-20,,11.0,14.0,
Barbados,2020-02-21,,12.0,15.0,
Barbados,2020-02-22,,10.0,18.0,
Barbados,2020-02-23,,15.0,12.0,
Barbados,2020-02-24,,12.0,14.0,
Barbados,2020-02-25,,11.0,12.0,
Barbados,2020-02-26,,12.0,13.0,
Barbados,2020-02-27,,9.0,17.0,
Barbados,2020-02-28,,12.0,14.0,
Barbados,2020-02-29,,12.0,17.0,
Barbados,2020-03-01,,15.0,12.0,
Barbados,2020-03-02,,11.0,14.0,
Barbados,2020-03-03,,12.0,14.0,
Barbados,2020-03-04,,14.0,13.0,
Barbados,2020-03-05,,9.0,13.0,
Barbados,2020-03-06,,16.0,15.0,
Barbados,2020-03-07,,12.0,15.0,
Barbados,2020-03-08,,11.0,13.0,
Barbados,2020-03-09,,14.0,12.0,
Barbados,2020-03-10,,10.0,15.0,
Barbados,2020-03-11,,14.0,11.0,
Barbados,2020-03-12,,10.0,21.0,
Barbados,2020-03-13,,11.0,16.0,
Barbados,2020-03-14,,11.0,16.0,
Barbados,2020-03-15,,14.0,14.0,
Barbados,2020-03-16,,14.0,13.0,
Barbados,2020-03-17,,11.0,15.0,
Barbados,2020-03-18,,12.0,14.0,
Barbados,2020-03-19,,15.0,13.0,
Barbados,2020-03-20,,12.0,14.0,
Barbados,2020-03-21,,8.0,18.0,
Barbados,2020-03-22,,11.0,6.0,
Barbados,2020-03-23,,4.0,6.0,
Barbados,2020-03-24,,4.0,6.0,
Barbados,2020-03-25,,2.0,5.0,
Barbados,2020-03-26,,2.0,4.0,
Barbados,2020-03-27,,3.0,5.0,
Barbados,2020-03-28,,1.0,2.0,
Barbados,2020-03-29,,1.0,,
Barbados,2020-04-01,,1.0,1.0,
Belarus,2020-01-01,,39.0,13.0,
Belarus,2020-01-02,,45.0,16.0,
Belarus,2020-01-03,,45.0,11.0,
Belarus,2020-01-04,,39.0,9.0,
Belarus,2020-01-05,,45.0,9.0,
Belarus,2020-01-06,,47.0,12.0,
Belarus,2020-01-07,,35.0,7.0,
Belarus,2020-01-08,,31.0,37.0,
Belarus,2020-01-09,,42.0,13.0,
Belarus,2020-01-10,,23.0,42.0,
Belarus,2020-01-11,,41.0,21.0,
Belarus,2020-01-12,,45.0,22.0,
Belarus,2020-01-13,,42.0,14.0,
Belarus,2020-01-14,,37.0,36.0,
Belarus,2020-01-16,,44.0,21.0,
Belarus,2020-01-17,,47.0,18.0,
Belarus,2020-01-18,,36.0,36.0,
Belarus,2020-01-19,,40.0,40.0,
Belarus,2020-01-20,,43.0,15.0,
Belarus,2020-01-21,,38.0,12.0,
Belarus,2020-01-22,,40.0,16.0,
Belarus,2020-01-23,,42.0,13.0,
Belarus,2020-01-24,,39.0,17.0,
Belarus,2020-01-25,,42.0,11.0,
Belarus,2020-01-26,,41.0,30.0,
Belarus,2020-01-28,,37.0,37.0,
Belarus,2020-01-31,,44.0,43.0,
Belarus,2020-02-14,,45.0,44.0,
Belarus,2020-02-15,,44.0,39.0,
Belarus,2020-02-26,,41.0,39.0,
Belarus,2020-03-06,,41.0,39.0,
Belarus,2020-03-08,,37.0,38.0,
Belarus,2020-03-11,,33.0,35.0,
Belarus,2020-03-12,,38.0,33.0,
Belarus,2020-03-13,,42.0,38.0,
Belarus,2020-03-14,,35.0,34.0,
Belarus,2020-03-15,,40.0,33.0,
Belarus,2020-03-16,,32.0,34.0,
Belarus,2020-03-17,,27.0,27.0,
Belarus,2020-03-18,,28.0,26.0,
Belarus,2020-03-19,,25.0,24.0,
Belarus,2020-03-20,,25.0,23.0,
Belarus,2020-03-21,,19.0,20.0,
Belarus,2020-03-22,,25.0,23.0,
Belarus,2020-03-23,,15.0,16.0,
Belarus,2020-03-24,,12.0,11.0,
Belarus,2020-03-25,,16.0,13.0,
Belarus,2020-03-26,,14.0,13.0,
Belarus,2020-03-27,,17.0,15.0,
Belarus,2020-03-28,,15.0,14.0,
Belarus,2020-03-29,,16.0,17.0,
Belarus,2020-03-30,,13.0,13.0,
Belarus,2020-03-31,,4.0,3.0,
Belarus,2020-04-01,,6.0,4.0,
Belarus,2020-04-02,,4.0,3.0,
Belarus,2020-04-03,,10.0,9.0,
Belarus,2020-04-04,,8.0,6.0,
Belarus,2020-04-05,,8.0,7.0,
Belarus,2020-04-06,,7.0,8.0,
Belarus,2020-04-07,,3.0,2.0,
Belarus,2020-04-08,,6.0,6.0,
Belarus,2020-04-09,,5.0,4.0,
Belarus,2020-04-10,,9.0,9.0,
Belarus,2020-04-11,,4.0,5.0,
Belarus,2020-04-12,,7.0,7.0,
Belarus,2020-04-13,,5.0,7.0,
Belarus,2020-04-14,,3.0,3.0,
Belarus,2020-04-15,,5.0,4.0,
Belarus,2020-04-16,,1.0,2.0,
Belarus,2020-04-17,,9.0,8.0,
Belarus,2020-04-18,,4.0,5.0,
Belarus,2020-04-19,,7.0,7.0,
Belarus,2020-04-20,,5.0,6.0,
Belarus,2020-04-21,,2.0,3.0,
Belarus,2020-04-22,,3.0,2.0,
Belarus,2020-04-23,,4.0,5.0,
Belarus,2020-04-24,,8.0,8.0,
Belarus,2020-04-25,,4.0,5.0,
Belarus,2020-04-26,,7.0,7.0,
Belarus,2020-04-27,,6.0,6.0,
Belarus,2020-04-28,,5.0,6.0,
Belarus,2020-04-29,,7.0,7.0,
Belarus,2020-04-30,,5.0,4.0,
Belgium,2020-01-01,,105.0,106.0,
Belgium,2020-01-02,,122.0,134.0,
Belgium,2020-01-03,,119.0,115.0,
Belgium,2020-01-05,,125.0,111.0,
Belgium,2020-01-06,,138.0,141.0,
Belgium,2020-01-08,,130.0,140.0,
Belgium,2020-01-09,,129.0,138.0,
Belgium,2020-01-10,,139.0,140.0,
Belgium,2020-01-12,,123.0,107.0,
Belgium,2020-01-13,,144.0,135.0,
Belgium,2020-01-15,,142.0,143.0,
Belgium,2020-01-16,,144.0,137.0,
Belgium,2020-01-17,,147.0,149.0,
Belgium,2020-01-18,,79.0,92.0,
Belgium,2020-01-24,,146.0,150.0,
Belgium,2020-01-28,,135.0,136.0,
Belgium,2020-01-29,,141.0,141.0,
Belgium,2020-02-04,,147.0,144.0,
Belgium,2020-02-05,,152.0,152.0,
Belgium,2020-02-24,,170.0,164.0,
Belgium,2020-03-01,,133.0,122.0,
Belgium,2020-03-05,,153.0,146.0,
Belgium,2020-03-07,,78.0,99.0,
Belgium,2020-03-12,,118.0,116.0,
Belgium,2020-03-15,,96.0,93.0,
Belgium,2020-03-18,,43.0,45.0,
Belgium,2020-03-19,,45.0,44.0,
Belgium,2020-03-20,,36.0,41.0,
Belgium,2020-03-22,,25.0,30.0,
Belgium,2020-03-25,,14.0,23.0,
Belgium,2020-03-26,,20.0,22.0,
Belgium,2020-03-27,,20.0,19.0,
Belgium,2020-03-28,,12.0,14.0,
Belgium,2020-03-29,,12.0,18.0,
Belgium,2020-03-30,,17.0,16.0,
Belgium,2020-03-31,,14.0,13.0,
Belgium,2020-04-01,,11.0,12.0,
Belgium,2020-04-02,,13.0,15.0,
Belgium,2020-04-03,,15.0,11.0,
Belgium,2020-04-04,,9.0,7.0,
Belgium,2020-04-05,,9.0,14.0,
Belgium,2020-04-06,,14.0,12.0,
Belgium,2020-04-07,,15.0,12.0,
Belgium,2020-04-08,,12.0,13.0,
Belgium,2020-04-09,,14.0,15.0,
Belgium,2020-04-10,,11.0,7.0,
Belgium,2020-04-11,,8.0,13.0,
Belgium,2020-04-12,,11.0,14.0,
Belgium,2020-04-13,,13.0,9.0,
Belgium,2020-04-14,,11.0,11.0,
Belgium,2020-04-15,,14.0,18.0,
Belgium,2020-04-17,,13.0,9.0,
Belgium,2020-04-18,,9.0,11.0,
Belgium,2020-04-19,,13.0,13.0,
Belgium,2020-04-20,,16.0,10.0,
Belgium,2020-04-21,,10.0,12.0,
Belgium,2020-04-22,,11.0,11.0,
Belgium,2020-04-24,,11.0,7.0,
Belgium,2020-04-26,,9.0,12.0,
Belgium,2020-04-28,,12.0,13.0,
Belgium,2020-04-29,,11.0,13.0,
Belgium,2020-04-30,,12.0,13.0,
Bermuda,2020-01-01,,8.0,34.0,
Bermuda,2020-01-02,,9.0,60.0,
Bermuda,2020-01-03,,9.0,17.0,
Bermuda,2020-01-04,,12.0,9.0,
Bermuda,2020-01-05,,8.0,48.0,
Bermuda,2020-01-06,,9.0,54.0,
Bermuda,2020-01-07,,7.0,12.0,
Bermuda,2020-01-08,,6.0,43.0,
Bermuda,2020-01-09,,9.0,61.0,
Bermuda,2020-01-10,,10.0,65.0,
Bermuda,2020-01-11,,9.0,20.0,
Bermuda,2020-01-12,,7.0,38.0,
Bermuda,2020-01-13,,6.0,86.0,
Bermuda,2020-01-14,,7.0,105.0,
Bermuda,2020-01-15,,7.0,69.0,
Bermuda,2020-01-16,,9.0,44.0,
Bermuda,2020-01-17,,11.0,24.0,
Bermuda,2020-01-18,,9.0,23.0,
Bermuda,2020-01-19,,6.0,10.0,
Bermuda,2020-01-20,,8.0,21.0,
Bermuda,2020-01-21,,7.0,48.0,
Bermuda,2020-01-22,,5.0,61.0,
Bermuda,2020-01-23,,9.0,26.0,
Bermuda,2020-01-24,,11.0,9.0,
Bermuda,2020-01-25,,10.0,37.0,
Bermuda,2020-01-26,,6.0,20.0,
Bermuda,2020-01-27,,7.0,52.0,
Bermuda,2020-01-28,,8.0,48.0,
Bermuda,2020-01-29,,6.0,10.0,
Bermuda,2020-01-30,,9.0,12.0,
Bermuda,2020-01-31,,8.0,11.0,
Bermuda,2020-02-01,,11.0,11.0,
Bermuda,2020-02-02,,6.0,36.0,
Bermuda,2020-02-03,,7.0,44.0,
Bermuda,2020-02-04,,7.0,48.0,
Bermuda,2020-02-05,,7.0,6.0,
Bermuda,2020-02-06,,8.0,12.0,
Bermuda,2020-02-07,,11.0,49.0,
Bermuda,2020-02-08,,10.0,27.0,
Bermuda,2020-02-09,,7.0,48.0,
Bermuda,2020-02-10,,10.0,27.0,
Bermuda,2020-02-11,,7.0,12.0,
Bermuda,2020-02-12,,6.0,9.0,
Bermuda,2020-02-13,,9.0,14.0,
Bermuda,2020-02-14,,12.0,17.0,
Bermuda,2020-02-15,,10.0,47.0,
Bermuda,2020-02-16,,7.0,47.0,
Bermuda,2020-02-17,,8.0,67.0,
Bermuda,2020-02-18,,7.0,31.0,
Bermuda,2020-02-19,,7.0,8.0,
Bermuda,2020-02-20,,10.0,12.0,
Bermuda,2020-02-21,,10.0,12.0,
Bermuda,2020-02-22,,11.0,39.0,
Bermuda,2020-02-23,,8.0,53.0,
Bermuda,2020-02-24,,8.0,30.0,
Bermuda,2020-02-25,,7.0,14.0,
Bermuda,2020-02-26,,7.0,7.0,
Bermuda,2020-02-27,,9.0,47.0,
Bermuda,2020-02-28,,10.0,42.0,
Bermuda,2020-02-29,,11.0,42.0,
Bermuda,2020-03-01,,7.0,33.0,
Bermuda,2020-03-02,,11.0,50.0,
Bermuda,2020-03-03,,8.0,27.0,
Bermuda,2020-03-04,,10.0,7.0,
Bermuda,2020-03-05,,10.0,7.0,
Bermuda,2020-03-06,,10.0,6.0,
Bermuda,2020-03-07,,11.0,30.0,
Bermuda,2020-03-08,,7.0,37.0,
Bermuda,2020-03-09,,8.0,51.0,
Bermuda,2020-03-10,,7.0,64.0,
Bermuda,2020-03-11,,9.0,57.0,
Bermuda,2020-03-12,,10.0,78.0,
Bermuda,2020-03-13,,10.0,50.0,
Bermuda,2020-03-14,,11.0,43.0,
Bermuda,2020-03-15,,8.0,19.0,
Bermuda,2020-03-16,,9.0,50.0,
Bermuda,2020-03-17,,8.0,55.0,
Bermuda,2020-03-18,,6.0,44.0,
Bermuda,2020-03-19,,7.0,62.0,
Bermuda,2020-03-20,,8.0,15.0,
Bermuda,2020-03-21,,3.0,,
Bermuda,2020-03-24,,1.0,35.0,
Bermuda,2020-03-25,,3.0,28.0,
Bermuda,2020-03-27,,1.0,31.0,
Bermuda,2020-03-28,,1.0,11.0,
Bermuda,2020-03-31,,1.0,6.0,
Bermuda,2020-04-01,,2.0,20.0,
Bermuda,2020-04-02,,1.0,25.0,
Bermuda,2020-04-03,,1.0,12.0,
Bermuda,2020-04-07,,1.0,25.0,
Bermuda,2020-04-08,,1.0,22.0,
Bermuda,2020-04-09,,1.0,13.0,
Bermuda,2020-04-14,,1.0,1.0,
Bermuda,2020-04-15,,1.0,5.0,
Bermuda,2020-04-16,,1.0,14.0,
Bermuda,2020-04-17,,1.0,10.0,
Bermuda,2020-04-18,,1.0,,
Bermuda,2020-04-20,,1.0,5.0,
Bermuda,2020-04-22,,1.0,10.0,
Bermuda,2020-04-23,,1.0,2.0,
Bermuda,2020-04-24,,1.0,7.0,
Bermuda,2020-04-25,,1.0,1.0,
Bermuda,2020-04-27,,1.0,11.0,
Bermuda,2020-04-28,,2.0,12.0,
Bermuda,2020-04-29,,1.0,6.0,
Bermuda,2020-04-30,,1.0,9.0,
Bolivia,2020-01-01,,4.0,4.0,
Bolivia,2020-01-02,,3.0,3.0,
Bolivia,2020-01-03,,7.0,5.0,
Bolivia,2020-01-04,,6.0,7.0,
Bolivia,2020-01-05,,5.0,2.0,
Bolivia,2020-01-06,,3.0,3.0,
Bolivia,2020-01-07,,5.0,4.0,
Bolivia,2020-01-08,,3.0,2.0,
Bolivia,2020-01-09,,2.0,4.0,
Bolivia,2020-01-10,,4.0,3.0,
Bolivia,2020-01-11,,3.0,5.0,
Bolivia,2020-01-12,,4.0,1.0,
Bolivia,2020-01-13,,4.0,2.0,
Bolivia,2020-01-14,,5.0,3.0,
Bolivia,2020-01-15,,6.0,6.0,
Bolivia,2020-01-16,,2.0,4.0,
Bolivia,2020-01-18,,5.0,6.0,
Bolivia,2020-01-19,,7.0,4.0,
Bolivia,2020-01-20,,5.0,3.0,
Bolivia,2020-01-21,,6.0,4.0,
Bolivia,2020-01-22,,6.0,4.0,
Bolivia,2020-01-23,,4.0,4.0,
Bolivia,2020-01-24,,4.0,4.0,
Bolivia,2020-01-25,,5.0,8.0,
Bolivia,2020-01-26,,4.0,5.0,
Bolivia,2020-01-27,,6.0,6.0,
Bolivia,2020-01-28,,5.0,5.0,
Bolivia,2020-01-29,,5.0,3.0,
Bolivia,2020-01-30,,4.0,6.0,
Bolivia,2020-01-31,,7.0,5.0,
Bolivia,2020-02-01,,4.0,7.0,
Bolivia,2020-02-02,,3.0,,
Bolivia,2020-02-03,,3.0,7.0,
Bolivia,2020-02-04,,7.0,4.0,
Bolivia,2020-02-05,,6.0,6.0,
Bolivia,2020-02-06,,3.0,2.0,
Bolivia,2020-02-07,,1.0,3.0,
Bolivia,2020-02-08,,4.0,8.0,
Bolivia,2020-02-09,,7.0,7.0,
Bolivia,2020-02-10,,6.0,7.0,
Bolivia,2020-02-11,,6.0,6.0,
Bolivia,2020-02-12,,5.0,6.0,
Bolivia,2020-02-13,,4.0,4.0,
Bolivia,2020-02-14,,6.0,2.0,
Bolivia,2020-02-15,,4.0,4.0,
Bolivia,2020-02-16,,5.0,5.0,
Bolivia,2020-02-17,,5.0,6.0,
Bolivia,2020-02-18,,7.0,5.0,
Bolivia,2020-03-16,,5.0,5.0,
